alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1746814737.5349,transparent,5933.0558657195,1744804858.9988,"AS146936 SARASWATI INTERNET SOLUTION",SISPL21K-AS-IN,Thara,Asia,AS,India,IN,,false,"Saraswati Internet Solution",23.975,71.8164,false,"Saraswati Internet Solution Private Limited",false,Gujarat,success,Asia/Kolkata,385555,1746620978,1746814737.5349,8080,http,103.172.48.121:8080,false,9586.3356590271,1056,30130,3.3861348040788,103.172.48.121
true,1746814737.3466,elite,4996.1997963979,1734152011.3431,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"Santa Clara","North America",NA,"United States",US,,true,"DigitalOcean, LLC",37.3931,-121.962,false,"DigitalOcean, LLC",true,California,success,America/Los_Angeles,95054,1746247701,1746814737.3466,42040,socks4,143.244.181.78:42040,true,8540.5809879303,349,34267,1.0082042985902,143.244.181.78
true,1746814598.4876,elite,4902.7171628229,1746792778.0478,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Mumbai,Asia,AS,India,IN,,true,"Akamai Technologies",19.0748,72.8856,false,Linode,false,Maharashtra,success,Asia/Kolkata,400017,1746802733,1746814736.922,8888,http,172.105.37.192:8888,false,570.59955596924,29,230,11.196911196911,172.105.37.192
true,1746814735.8625,transparent,7410.9822017489,1745061575.975,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Mandaluyong,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5764,121.039,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1550,1746281583,1746814735.8625,9999,http,122.3.127.241:9999,false,6293.4448719025,1182,27050,4.1867384528195,122.3.127.241
true,1746814735.8093,anonymous,6654.8383364,1710540124.6523,"AS142375 PT Hayat Teknologi Informatika",IDNIC-HTI-AS-ID,Bogor,Asia,AS,Indonesia,ID,,false,"PT Hayat Teknologi Informatika",-6.4751,107.0682,false,"PT Hayat Teknologi Informatika",true,"West Java",success,Asia/Jakarta,16830,1746578570,1746814735.8093,8080,http,103.171.182.229:8080,false,7803.4560680389,41894,504486,7.6675573776493,103.171.182.229
true,1746814735.6393,transparent,6808.2930153904,1733694569.6292,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Manila,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.6019,120.9896,false,,true,"Metro Manila",success,Asia/Manila,1012,1746575432,1746814735.6393,8082,http,124.107.206.181:8082,false,5359.0862751007,13149,161302,7.5373600609913,124.107.206.181
true,1746814735.6228,transparent,7318.8849658116,1738264344.8174,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Makati City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5562,121.0298,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1298,1746732241,1746814735.6228,41890,http,58.69.143.223:41890,false,1377.566576004,8457,100557,7.7577191920304,58.69.143.223
true,1746814735.5556,elite,6959.6660166979,1746104017.5377,"AS45899 VNPT Corp",VNPT-AS-VN,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,VNPT,10.822,106.6257,false,"Vietnam Posts and Telecommunications Group",false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1746358646,1746814735.5556,2418,http,14.224.174.168:2418,false,9952.5315761566,80,4655,1.6895459345301,14.224.174.168
true,1746742485.1738,elite,177.04885826609,1746473014.32,"AS197540 netcup GmbH",netcup-AS,Nuremberg,Europe,EU,Germany,DE,,true,"netcup GmbH",49.4423,11.0191,false,"netcup GmbH",false,Bavaria,success,Europe/Berlin,90431,1746473014,1746814735.5245,80,http,89.58.57.45:80,false,65.422534942627,6130,8,99.869664385793,89.58.57.45
true,1746814732.4961,transparent,6609.6599028876,1738966096.6915,"AS151517 PT Top Class Universal",IDNIC-TOPCLASS-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT Top Class Universal",-6.25385,106.834,false,"PT Top Class Universal",true,Jakarta,success,Asia/Jakarta,,1746226645,1746814735.2797,8080,http,103.235.181.1:8080,false,8832.3264122009,4596,96392,4.5510357666257,103.235.181.1
true,1746814734.6124,transparent,6352.69691519,1739889337.9929,"AS35047 Abissnet sh.a.",AbissNet,Tirana,Europe,EU,Albania,AL,,false,"Abissnet ISP",41.3253,19.8184,false,,true,Tirana,success,Europe/Tirane,,1746542655,1746814734.6124,8089,http,77.242.24.49:8089,false,2447.7090835571,7801,83313,8.5618016989705,77.242.24.49
true,1746814733.9615,transparent,7030.9459737825,1741800953.4654,"AS37284 Aljeel Aljadeed For Technology",Aljeel-net,Tripoli,Africa,AF,Libya,LY,,false,"Aljeel Aljadeed For Technology",32.8908,13.1796,true,"Aljeel Aljadeed Technology",true,Tripoli,success,Africa/Tripoli,,1746640575,1746814733.9615,8104,http,165.16.92.193:8104,false,3757.8296661377,5606,62121,8.2773487678474,165.16.92.193
true,1746809213.2191,elite,3537.0087441957,1722396736.6688,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Akamai Technologies, Inc.",1.35208,103.82,false,Linode,false,"North West",success,Asia/Singapore,858877,1746590727,1746814733.7719,80,http,143.42.66.91:80,false,467.83018112183,289449,60268,82.766637023651,143.42.66.91
true,1746814733.2184,transparent,6916.5009279214,1741730515.2769,"AS8053 IFX Networks Venezuela C.A.","IFX Networks Venezuela C.A.",Caracas,"South America",SA,Venezuela,VE,,false,"IFX Networks Venezuela C.A.",10.4873,-66.8738,false,"IFX Networks Venezuela C.A",true,"Distrito Federal",success,America/Caracas,,1746569444,1746814733.2184,999,http,190.94.213.234:999,false,7644.1669464111,4634,62622,6.8900915903414,190.94.213.234
true,1746814733.1889,elite,11210.770788881,1737474428.7011,"AS7979 Servers.com, Inc.",SERVERS-COM,Amsterdam,Europe,EU,"The Netherlands",NL,Amsterdam-Zuidoost,true,SERVERS-COM-AMS,52.3098,4.93525,false,"Servers COM Ams2",false,"North Holland",success,Europe/Amsterdam,1101,1746661069,1746814733.1889,5512,socks4,23.109.212.235:5512,true,17234.352588654,97,22529,0.42871033324494,23.109.212.235
true,1746814732.8079,elite,2066.7692520897,1745649170.9627,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.7964,-74.0203,false,"DigitalOcean, LLC",false,"New Jersey",success,America/New_York,07047,1746267909,1746814732.8079,4857,http,157.230.220.25:4857,false,173.55132102966,985,17808,5.2413132549353,157.230.220.25
true,1746814732.6937,elite,10635.09511987,1710561868.423,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,04524,1746398496,1746814732.6937,88,socks4,8.213.129.20:88,true,10879.53877449,1213,144915,0.83009416402058,8.213.129.20
true,1746814566.162,anonymous,2749.3124926789,1730715734.667,"AS4230 CLARO S.A.","CLARO S.A.",Teresina,"South America",SA,Brazil,BR,,false,"Claro S.A",-5.3051,-42.8502,false,"Telcabos - Telecomunicações e Informática",true,Piauí,success,America/Fortaleza,64000,1746575681,1746814732.2907,80,http,189.22.234.47:80,false,1700.4458904266,101454,99870,50.393395720331,189.22.234.47
true,1746814732.2812,elite,10231.483737628,1739276336.8635,"AS136557 Host Universal Pty Ltd",HOST-AS-AP,Sydney,Oceania,OC,Australia,AU,,true,"Morbi Infocom Pvt Ltd",-33.8715,151.2006,false,"Morbi Infocom Pvt Ltd",true,"New South Wales",success,Australia/Sydney,2000,1746535572,1746814732.2812,6780,socks4,103.114.59.3:6780,true,11182.735443115,78,20046,0.38759689922481,103.114.59.3
true,1746814732.2119,elite,4377.573471687,1715352052.215,"AS16276 OVH SAS",OVH,Beauharnois,"North America",NA,Canada,CA,,true,"OVH SAS",45.3147,-73.8785,false,"OVH Hosting, Inc",true,Quebec,success,America/Toronto,J6N,1746504705,1746814732.2119,14109,socks4,51.222.241.157:14109,true,10778.609275818,633,88254,0.71214013297783,51.222.241.157
true,1746814732.119,elite,7153.1320647051,1712313681.3499,"AS7552 Viettel Group",VIETEL-AS-AP,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,"Viettel Group",10.822,106.6257,false,VIETTEL,false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1746313153,1746814732.119,30870,socks4,115.76.200.20:30870,true,10916.586399078,1453,143064,1.0054180477037,115.76.200.20
true,1746814732.1016,elite,8005.6668393124,1710540248.6391,"AS134058 BROBAN INTERNET SERVICES PVT LTD.",BROBAN-AS,Agra,Asia,AS,India,IN,,false,"Broban Internet Services Pvt.ltd",27.1823,78.0252,false,"Broban  PVT Ltd.",true,"Uttar Pradesh",success,Asia/Kolkata,282001,1746234714,1746814732.1016,1080,socks4,103.47.93.216:1080,true,10877.902269363,1608,153853,1.0343430185062,103.47.93.216
true,1746814731.7433,elite,10348.385896769,1721296947.6051,"AS8551 Bezeq International Ltd.",BEZEQ-INTERNATIONAL-AS,Hadera,Asia,AS,Israel,IL,,false,"Bezeq International Ltd.",32.438,34.9023,false,"Bezeq International Ltd",false,Haifa,success,Asia/Jerusalem,,1746724234,1746814731.7433,8080,socks4,192.117.232.147:8080,true,10992.036581039,222,45014,0.49075957202228,192.117.232.147
true,1746814670.2518,elite,76.934567935492,1739086312.7545,"AS6724 Strato GmbH",STRATO,Berlin,Europe,EU,Germany,DE,Charlottenburg-Wilmersdorf,true,"Strato AG",52.5234,13.3224,false,"Strato AG",true,"State of Berlin",success,Europe/Berlin,10587,1746344587,1746814731.7029,8888,http,81.169.213.169:8888,false,45.656204223633,61324,41999,59.351741625775,81.169.213.169
true,1746814698.659,elite,3245.9451191256,1746736645.8132,"AS33984 Surfplanet GmbH",SURFPLANET-AS,Preetz,Europe,EU,Germany,DE,,false,"Surfplanet GmbH",54.2233,10.2761,false,,false,Schleswig-Holstein,success,Europe/Berlin,24211,1746736646,1746814731.452,8080,http,78.111.67.83:8080,false,1759.434223175,522,882,37.179487179487,78.111.67.83
true,1746814730.4438,transparent,7620.9065557285,1724949704.9295,"AS49100 Pishgaman Toseeh Ertebatat Company (Private Joint Stock)",IR-THR-PTE,Tehran,Asia,AS,Iran,IR,"District 6",false,PTS-Network,35.7337,51.4021,false,,true,Tehran,success,Asia/Tehran,,1746579280,1746814730.4438,8080,http,5.202.191.225:8080,false,6374.4494915009,8478,130276,6.1100941234127,5.202.191.225
true,1746814730.0379,transparent,5434.2796422044,1743412731.5607,"AS47626 Timer, LLC",ASTIMER,Aksay,Europe,EU,Russia,RU,,false,"Prime-Service LLC",47.2631,39.8628,false,"Prime-Service LLC",false,"Rostov Oblast",success,Europe/Moscow,346720,1746437172,1746814730.0379,3128,http,176.118.239.90:3128,false,4367.6581382751,1153,31120,3.5726458649645,176.118.239.90
true,1746814632.4495,elite,1497.8670140529,1745587741.1719,"AS136258 BrainStorm Network, Inc",ONEPROVIDER-AS,Sydney,Oceania,OC,Australia,AU,,true,"BrainStorm Network, Inc",-33.8715,151.2006,false,Oneprovider.com,true,"New South Wales",success,Australia/Sydney,2000,1746797381,1746814729.8257,80,http,103.75.119.185:80,false,731.96697235107,11022,9902,52.67635251386,103.75.119.185
true,1746814729.5899,transparent,6793.3403648992,1710577962.9016,"AS138089 PT.Global Media Data Prima",GMDP-AS-ID,Tamanan,Asia,AS,Indonesia,ID,,false,"Global Media Data Prima",-8.0722,111.903,false,,true,"East Java",success,Asia/Jakarta,,1746575715,1746814729.5899,20,http,103.124.137.150:20,false,12605.165958405,39191,495998,7.3228336157881,103.124.137.150
true,1746814729.5543,transparent,6120.6767773714,1746301402.2083,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Masbate,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",12.3637,123.6196,false,"Philippine Long Distance Telephone Company",false,"Bicol Region",success,Asia/Manila,5400,1746301703,1746814729.5543,8080,http,49.146.174.24:8080,false,5692.0001506805,833,8200,9.2217424997232,49.146.174.24
true,1746814728.7466,elite,7959.3803181368,1745621995.3981,"AS46844 Sharktech",SHARKTECH,Chicago,"North America",NA,"United States",US,,true,Sharktech,41.8835,-87.6305,false,Sharktech,true,Illinois,success,America/Chicago,60602,1746629957,1746814728.7466,18822,socks4,64.32.2.139:18822,true,11761.684656143,17,6530,0.25966091339545,64.32.2.139
true,1746814728.5003,elite,1211.5864356359,1746206139.2304,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1746683792,1746814728.5003,31095,http,72.10.160.174:31095,false,1038.1245613098,6,2139,0.27972027972028,72.10.160.174
true,1746814669.227,anonymous,2333.9879712313,1746660824.4226,"AS51167 Contabo GmbH",CONTABO,Düsseldorf,Europe,EU,Germany,DE,,true,"Contabo GmbH",51.1864,6.8624,false,"Contabo GmbH",false,"North Rhine-Westphalia",success,Europe/Berlin,40599,1746660824,1746814728.345,3128,http,213.199.49.191:3128,false,1597.6934432983,2354,434,84.433285509326,213.199.49.191
true,1746814727.4107,transparent,6769.108168804,1744531526.5247,"AS131706 PT SELARAS CITRA TERABIT",TERABIT-AS-ID,Klaten,Asia,AS,Indonesia,ID,,false,TERABIT,-7.7049,110.6019,false,,true,"Central Java",success,Asia/Jakarta,57411,1746346454,1746814727.4107,8080,http,103.247.14.103:8080,false,1209.4066143036,2568,30164,7.84553342295,103.247.14.103
true,1746814727.3821,transparent,6605.5367592979,1710551902.6711,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.","Guatemala City","North America",NA,Guatemala,GT,,false,"Ufinet Panama S.A.",14.6419,-90.5133,false,"UFINET Guatemala S. A",true,Guatemala,success,America/Guatemala,01014,1746575632,1746814727.3821,999,http,167.250.222.233:999,false,8794.1308021545,37430,488437,7.1177693219008,167.250.222.233
true,1746814370.3788,transparent,2108.9327778192,1746719330.6408,"AS37671 3S INF",GLOBALNET-AS,Tunis,Africa,AF,Tunisia,TN,"El Menzah",false,"3S INF",36.822,10.1717,false,"ATI - Agence Tunisienne Internet",true,"Tunis Governorate",success,Africa/Tunis,,1746719598,1746814726.9531,8077,http,193.95.53.131:8077,false,3834.8100185394,1207,516,70.052234474753,193.95.53.131
true,1746814726.9138,transparent,6091.3342455281,1740367999.2839,"AS142449 DREAM CABLES",DREAMCABL-AS-IN,Pimpri-Chinchwad,Asia,AS,India,IN,,false,"Dream Cables",18.6171,73.7966,false,Dreamcabl,true,Maharashtra,success,Asia/Kolkata,412303,1746416651,1746814726.9138,1111,http,103.170.64.200:1111,false,11828.550100327,7126,77224,8.448132780083,103.170.64.200
true,1746814648.4129,transparent,3012.1913633563,1746802657.9104,"AS134768 CHINANET SHAANXI province Cloud Base network",CHINANET-SHAANXI-CLOUD-BASE,Xincheng,Asia,AS,China,CN,,false,"CHINANET SHAANXI province Cloud Base network",34.2649,108.954,false,"Chinanet SN",false,Shaanxi,success,Asia/Shanghai,,1746802660,1746814726.5302,60001,http,113.141.73.64:60001,false,7051.3606071472,176,38,82.242990654206,113.141.73.64
true,1746814726.1771,transparent,4530.7980727769,1737935706.8731,"AS142370 PT Master Star Network",IDNIC-MSN-AS-ID,Banyuwangi,Asia,AS,Indonesia,ID,,false,"PT Master Star Network",-8.2325,114.3576,false,"PT Ard Management Group",true,"East Java",success,Asia/Jakarta,68411,1746386605,1746814726.1771,6080,http,103.227.187.11:6080,false,5939.8851394653,2505,27748,8.2801705615972,103.227.187.11
true,1746813985.0177,elite,1042.8288675087,1738913515.6582,"AS55990 Huawei Cloud Service data center",HWCSNET,Shanghai,Asia,AS,China,CN,,true,"Huawei Cloud Service data center",31.2304,121.4737,false,"Huawei Cloud Service",true,Shanghai,success,Asia/Shanghai,,1746776701,1746814726.0714,9094,http,119.3.113.151:9094,false,774.47652816772,101835,3750,96.448359141924,119.3.113.151
true,1746814725.3637,transparent,7176.6255760231,1737659212.3394,"AS7713 PT Telekomunikasi Indonesia",telkomnet-as-ap,Bogor,Asia,AS,Indonesia,ID,,false,"Telekomunikasi Indonesia",-6.4751,107.0682,false,"HSI Indihome",true,"West Java",success,Asia/Jakarta,16830,1746732019,1746814725.3637,8080,http,36.93.120.95:8080,false,6052.2291660309,7484,110583,6.3387737471097,36.93.120.95
true,1746814724.6277,elite,3132.8962190536,1742838100.7291,"AS27715 Locaweb Serviços de Internet S/A","Locaweb Serviços de Internet S/A",Nilópolis,"South America",SA,Brazil,BR,,true,"Locaweb Serviços de Internet S/A",-22.8075,-43.4139,false,"Locaweb Serviços de Internet S/A",true,"Rio de Janeiro",success,America/Sao_Paulo,28000-000,1746467223,1746814724.6277,8080,http,191.252.204.220:8080,false,817.45982170105,33827,21249,61.418766794974,191.252.204.220
true,1746814724.4675,elite,5707.8046883481,1710634448.6805,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Tokyo,Asia,AS,Japan,JP,,true,"Alibaba (US) Technology Co., Ltd.",35.6893,139.6899,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Tokyo,success,Asia/Tokyo,102-0082,1746578415,1746814724.4675,3128,http,8.209.255.13:3128,false,734.49230194092,343521,201854,62.988035755214,8.209.255.13
true,1746814724.3862,elite,4768.0684354646,1745604269.3614,"AS133119 China Unicom IP network",UNICOM-CN,Beijing,Asia,AS,China,CN,,false,"China Unicom IP network",39.9042,116.407,false,"China Unicom Cloud Data Company Limited",false,Beijing,success,Asia/Shanghai,100000,1746813978,1746814724.3862,19999,http,123.58.255.116:19999,false,12540.778160095,6327,14318,30.646645676919,123.58.255.116
true,1746814714.2156,transparent,6752.8160664343,1738965256.7255,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Mandaluyong,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5946,121.043,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1550,1746223487,1746814723.8185,8080,http,119.93.87.65:8080,false,4677.6275634766,6976,96146,6.7648028548709,119.93.87.65
true,1746814723.4335,anonymous,2683.6381018179,1730466072.8032,"AS4230 CLARO S.A.","CLARO S.A.",Teresina,"South America",SA,Brazil,BR,,false,"Claro S.A",-5.3051,-42.8502,false,"Telcabos - Telecomunicações e Informática",true,Piauí,success,America/Fortaleza,64000,1746797528,1746814723.4335,80,http,189.22.234.41:80,false,1697.4935531616,105697,99581,51.489687155954,189.22.234.41
true,1746814723.3519,elite,843.71590614319,1736974801.6877,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1746814725,1746814723.3519,11119,http,67.43.236.18:11119,false,843.71590614319,1,1123,0.088967971530249,67.43.236.18
true,1746814722.3273,transparent,7939.695633175,1745323243.7886,"AS14080 Telmex Colombia S.A.","Telmex Colombia S.A.",Medellín,"South America",SA,Colombia,CO,,false,"Telmex Colombia S.A.",6.2529,-75.5646,false,"Telmex Colombia S.A",false,Antioquia,success,America/Bogota,050001,1746533902,1746814722.3273,8080,http,190.85.43.6:8080,false,4620.2936172485,1745,23105,7.0221327967807,190.85.43.6
true,1746814722.2917,elite,7222.992445218,1737384049.0055,"AS63835 CT-HuNan-Changsha-IDC",CT-HuNan-Changsha-IDC,Lipu,Asia,AS,China,CN,,false,"No.293, Wanbao Avenue",29.1416,119.789,false,"Chinanet ZJ",true,Zhejiang,success,Asia/Shanghai,,1746575849,1746814722.2917,6666,http,36.111.205.239:6666,false,10327.436923981,9843,93509,9.5237634491834,36.111.205.239
true,1746814722.2274,transparent,6508.6792376464,1746026493.6388,"AS273683 ALLREDE TELECOM LTDA","ALLREDE TELECOM LTDA",Brasília,"South America",SA,Brazil,BR,,false,"Allrede Telecom Ltda",-15.7798,-47.9331,false,"Allrede Telecom Ltda",false,"Federal District",success,America/Sao_Paulo,70640,1746635116,1746814722.2274,8080,http,187.84.176.20:8080,false,10732.657194138,1257,12397,9.2060934524681,187.84.176.20
true,1746814721.7714,elite,7986.3554717038,1743741975.1477,"AS55990 Huawei Cloud Service data center",HWCSNET,Guangzhou,Asia,AS,China,CN,,true,"Huawei Cloud Service data center",23.129,113.2643,false,"Huawei Public Cloud Service",false,Guangdong,success,Asia/Shanghai,,1746766260,1746814721.7714,2022,http,139.9.1.216:2022,false,13212.954759598,1544,35770,4.137857104572,139.9.1.216
